class,section,title,teacherName,day,start,end
603-102-MQ,21,Literary Genres,Lieselotte Mackay,1,1200,1400
603-102-MQ,21,Literary Genres,Lieselotte Mackay,4,800,1000
603-102-MQ,22,Literary Genres,Soo Mcquinn,1,800,1000
603-102-MQ,22,Literary Genres,Soo Mcquinn,3,800,1000
603-102-MQ,23,Literary Genres,Darby Stogsdill,2,1200,1400
603-102-MQ,23,Literary Genres,Darby Stogsdill,4,1200,1400
603-102-MQ,24,Literary Genres,Sanjuanita Rademacher,1,1000,1200
603-102-MQ,24,Literary Genres,Sanjuanita Rademacher,3,1000,1200
603-102-MQ,25,Literary Genres,Winford Halpern,2,1000,1200
603-102-MQ,25,Literary Genres,Winford Halpern,5,1000,1200
603-102-MQ,26,Literary Genres,Winford Halpern,1,1400,1600
603-102-MQ,26,Literary Genres,Winford Halpern,4,1000,1200
603-102-MQ,27,Literary Genres,Ross Stogner,2,1200,1400
603-102-MQ,27,Literary Genres,Ross Stogner,4,1200,1400
603-102-MQ,28,Literary Genres,Maryam Wenz,2,1400,1600
603-102-MQ,28,Literary Genres,Maryam Wenz,4,1400,1600
603-102-MQ,29,Literary Genres,Maryam Wenz,2,800,1000
603-102-MQ,29,Literary Genres,Maryam Wenz,5,800,1000
603-102-MQ,30,Literary Genres,Matilda Ryba,2,1200,1400
603-102-MQ,30,Literary Genres,Matilda Ryba,4,1200,1400
603-102-MQ,31,Literary Genres,Ned Sherrick,2,800,1000
603-102-MQ,31,Literary Genres,Ned Sherrick,5,800,1000
603-102-MQ,32,Literary Genres,Danny Wang,2,1600,1800
603-102-MQ,32,Literary Genres,Danny Wang,4,1600,1800
603-102-MQ,33,Literary Genres,Luana Maus,1,1400,1600
603-102-MQ,33,Literary Genres,Luana Maus,4,1000,1200
603-102-MQ,34,Literary Genres,Luana Maus,2,1200,1400
603-102-MQ,34,Literary Genres,Luana Maus,4,1200,1400
603-102-MQ,35,Literary Genres,Lanny Disanto,1,1200,1400
603-102-MQ,35,Literary Genres,Lanny Disanto,4,800,1000
603-102-MQ,36,Literary Genres,Joel Kulikowski,2,1400,1600
603-102-MQ,36,Literary Genres,Joel Kulikowski,4,1400,1600
603-102-MQ,37,Literary Genres,Joel Kulikowski,2,1600,1800
603-102-MQ,37,Literary Genres,Joel Kulikowski,4,1600,1800
603-102-MQ,38,Literary Genres,Marica Bencomo,2,1400,1600
603-102-MQ,38,Literary Genres,Marica Bencomo,4,1400,1600
603-102-MQ,39,Literary Genres,Jaqueline Hedgpeth,2,1000,1200
603-102-MQ,39,Literary Genres,Jaqueline Hedgpeth,5,1000,1200
603-102-MQ,40,Literary Genres,Catheryn Burts,2,800,1000
603-102-MQ,40,Literary Genres,Catheryn Burts,5,800,1000
603-102-MQ,41,Literary Genres,Cody Patterson,3,1200,1400
603-102-MQ,41,Literary Genres,Cody Patterson,5,1200,1400
603-102-MQ,42,Literary Genres,Talisha Kiernan,1,1400,1600
603-102-MQ,42,Literary Genres,Talisha Kiernan,4,1000,1200
603-102-MQ,43,Literary Genres,Providencia Bivins,1,1000,1200
603-102-MQ,43,Literary Genres,Providencia Bivins,3,1000,1200
603-102-MQ,44,Literary Genres,Joannie Inman,1,800,1000
603-102-MQ,44,Literary Genres,Joannie Inman,3,800,1000
603-102-MQ,45,Literary Genres,Yaeko Pipkins,2,1200,1400
603-102-MQ,45,Literary Genres,Yaeko Pipkins,4,1200,1400
603-102-MQ,46,Literary Genres,Derrick Sluss,3,1200,1400
603-102-MQ,46,Literary Genres,Derrick Sluss,5,1200,1400
603-102-MQ,47,Literary Genres,Ellie Gillon,1,1600,1800
603-102-MQ,47,Literary Genres,Ellie Gillon,3,1600,1800
603-102-MQ,48,Literary Genres,Nelly Raymo,1,1600,1800
603-102-MQ,48,Literary Genres,Nelly Raymo,3,1600,1800
603-102-MQ,49,Literary Genres,Nelly Raymo,2,1600,1800
603-102-MQ,49,Literary Genres,Nelly Raymo,4,1600,1800
603-102-MQ,50,Literary Genres,Krystle Arno,1,1200,1400
603-102-MQ,50,Literary Genres,Krystle Arno,4,800,1000
603-102-MQ,51,Literary Genres,Gretta Stuckey,2,1600,1800
603-102-MQ,51,Literary Genres,Gretta Stuckey,4,1600,1800
603-102-MQ,52,Literary Genres,Derrick Sluss,2,1000,1200
603-102-MQ,52,Literary Genres,Derrick Sluss,5,1000,1200
603-102-MQ,53,Literary Genres,Estefana Dail,2,1400,1600
603-102-MQ,53,Literary Genres,Estefana Dail,4,1400,1600
603-102-MQ,54,Literary Genres,Jermaine Krings,2,1200,1400
603-102-MQ,54,Literary Genres,Jermaine Krings,4,1200,1400
603-102-MQ,55,Literary Genres,Jermaine Krings,1,1600,1800
603-102-MQ,55,Literary Genres,Jermaine Krings,3,1600,1800
603-102-MQ,56,Literary Genres,Yaeko Pipkins,1,1400,1600
603-102-MQ,56,Literary Genres,Yaeko Pipkins,4,1000,1200
603-102-MQ,57,Literary Genres,Joannie Inman,3,1200,1400
603-102-MQ,57,Literary Genres,Joannie Inman,5,1200,1400
603-102-MQ,58,Literary Genres,Austin Muncie,1,800,1000
603-102-MQ,58,Literary Genres,Austin Muncie,3,800,1000
603-102-MQ,59,Literary Genres,Austin Muncie,1,1000,1200
603-102-MQ,59,Literary Genres,Austin Muncie,3,1000,1200
603-102-MQ,3001,Literary Genres,Georgene Metayer,1,1800,2200
603-102-MQ,3002,Literary Genres,Charolette Kampf,3,1800,2200
603-102-MQ,3003,Literary Genres,Ermelinda Toole,4,1800,2200
603-102-MQ,3004,Literary Genres,Charolette Kampf,2,1800,2200
603-102-MQ,3005,Literary Genres,Georgene Metayer,3,1800,2200
603-102-MQ,3006,Literary Genres,Brittanie Bohland,2,1800,2200
603-102-MQ,6001,Literary Genres,Breana Nasser,2,830,1030
603-102-MQ,6001,Literary Genres,Breana Nasser,3,830,1030
603-102-MQ,14001,Literary Genres,Jaqueline Hedgpeth,3,1800,2200
603-103-MQ,1,Literary Themes,Emmanuel Euell,1,1400,1600
603-103-MQ,1,Literary Themes,Emmanuel Euell,4,1000,1200
603-103-MQ,2,Literary Themes,Davis Cratty,2,800,1000
603-103-MQ,2,Literary Themes,Davis Cratty,5,800,1000
603-103-MQ,3,Literary Themes,Davis Cratty,2,1200,1400
603-103-MQ,3,Literary Themes,Davis Cratty,4,1200,1400
603-103-MQ,4,Literary Themes,Carmella Badillo,2,1000,1200
603-103-MQ,4,Literary Themes,Carmella Badillo,5,1000,1200
603-103-MQ,5,Literary Themes,Soo Mcquinn,1,1200,1400
603-103-MQ,5,Literary Themes,Soo Mcquinn,4,800,1000
603-103-MQ,6,Literary Themes,Estefana Dail,1,1600,1800
603-103-MQ,6,Literary Themes,Estefana Dail,3,1600,1800
603-103-MQ,7,Literary Themes,Jospeh Gartner,2,1400,1600
603-103-MQ,7,Literary Themes,Jospeh Gartner,4,1400,1600
603-103-MQ,8,Literary Themes,Jorge Ruddell,1,800,1100
603-103-MQ,8,Literary Themes,Jorge Ruddell,3,800,900
603-103-MQ,9,Literary Themes,Jorge Ruddell,1,800,1100
603-103-MQ,9,Literary Themes,Jorge Ruddell,3,900,1000
603-103-MQ,10,Literary Themes,Janeen Destefano,3,1200,1400
603-103-MQ,10,Literary Themes,Janeen Destefano,5,1200,1400
603-103-MQ,11,Literary Themes,Carmella Badillo,1,1000,1200
603-103-MQ,11,Literary Themes,Carmella Badillo,3,1000,1200
603-103-MQ,12,Literary Themes,Gretta Stuckey,2,1000,1200
603-103-MQ,12,Literary Themes,Gretta Stuckey,5,1000,1200
603-103-MQ,13,Literary Themes,Sharan Gose,1,1600,1800
603-103-MQ,13,Literary Themes,Sharan Gose,3,1600,1800
603-103-MQ,14,Literary Themes,Estefana Dail,1,1000,1200
603-103-MQ,14,Literary Themes,Estefana Dail,3,1000,1200
603-103-MQ,15,Literary Themes,Ross Stogner,2,1600,1800
603-103-MQ,15,Literary Themes,Ross Stogner,4,1600,1800
603-103-MQ,16,Literary Themes,Kerri Steinhoff,3,1200,1400
603-103-MQ,16,Literary Themes,Kerri Steinhoff,5,1200,1400
603-103-MQ,17,Literary Themes,Jaqueline Hedgpeth,2,1400,1600
603-103-MQ,17,Literary Themes,Jaqueline Hedgpeth,4,1400,1600
603-103-MQ,18,Literary Themes,Alycia Bieker,1,800,1000
603-103-MQ,18,Literary Themes,Alycia Bieker,3,800,1000
603-103-MQ,19,Literary Themes,Alycia Bieker,1,1400,1600
603-103-MQ,19,Literary Themes,Alycia Bieker,4,1000,1200
603-103-MQ,20,Literary Themes,Lanny Disanto,2,800,1000
603-103-MQ,20,Literary Themes,Lanny Disanto,5,800,1000
603-103-MQ,21,Literary Themes,Lanny Disanto,2,1200,1400
603-103-MQ,21,Literary Themes,Lanny Disanto,4,1200,1400
603-103-MQ,22,Literary Themes,Providencia Bivins,1,800,1000
603-103-MQ,22,Literary Themes,Providencia Bivins,3,800,1000
603-103-MQ,23,Literary Themes,Harry Bise,2,1600,1800
603-103-MQ,23,Literary Themes,Harry Bise,4,1600,1800
603-103-MQ,24,Literary Themes,Santiago Szymanski,2,1400,1600
603-103-MQ,24,Literary Themes,Santiago Szymanski,4,1400,1600
603-103-MQ,25,Literary Themes,Virgina Welliver,2,1000,1200
603-103-MQ,25,Literary Themes,Virgina Welliver,5,1000,1200
603-103-MQ,26,Literary Themes,Hope Finke,1,1200,1400
603-103-MQ,26,Literary Themes,Hope Finke,4,800,1000
603-103-MQ,27,Literary Themes,Gretta Stuckey,3,1200,1400
603-103-MQ,27,Literary Themes,Gretta Stuckey,5,1200,1400
603-103-MQ,28,Literary Themes,Emmy Klima,2,800,1000
603-103-MQ,28,Literary Themes,Emmy Klima,5,800,1000
603-103-MQ,29,Literary Themes,Abe Hopp,2,1600,1800
603-103-MQ,29,Literary Themes,Abe Hopp,4,1600,1800
603-103-MQ,3001,Literary Themes,Brittanie Bohland,4,1800,2200
603-103-MQ,3002,Literary Themes,Mittie Parkey,3,1800,2200
603-103-MQ,3003,Literary Themes,Hailey Higgenbotham,2,1800,2200
603-103-MQ,3004,Literary Themes,Yasmin Tepper,1,1800,2200
603-213-DW,1,Poetry and Prosody,Virgina Welliver,1,1300,1430
603-213-DW,1,Poetry and Prosody,Virgina Welliver,4,1000,1130
603-213-DW,2,Poetry and Prosody,Kerri Steinhoff,2,1000,1130
603-213-DW,2,Poetry and Prosody,Kerri Steinhoff,5,1000,1130
603-413-DW,1,Creative Writing Workshop,Karyn Morrissette,2,800,1000
603-413-DW,1,Creative Writing Workshop,Karyn Morrissette,5,800,1000
603-413-DW,2,Creative Writing Workshop,Marguerite Schnee,2,1200,1400
603-413-DW,2,Creative Writing Workshop,Marguerite Schnee,4,1200,1400
603-498-DW,1,Integrating Activity (IA),Matilda Ryba,2,1000,1200
603-498-DW,1,Integrating Activity (IA),Matilda Ryba,5,1000,1200
603-498-DW,2,Integrating Activity (IA),Anabel Farley,1,1600,1800
603-498-DW,2,Integrating Activity (IA),Anabel Farley,3,1600,1800
603-914-DW,1,Literary Currents,Sanjuanita Rademacher,1,1300,1430
603-914-DW,1,Literary Currents,Sanjuanita Rademacher,4,1000,1130
603-915-DW,1,Literature and Creative Practice,Laila Lacaze,2,1600,1730
603-915-DW,1,Literature and Creative Practice,Laila Lacaze,4,1600,1730
603-917-DW,2,Literature and Borders,Cody Patterson,1,1130,1300
603-917-DW,2,Literature and Borders,Cody Patterson,4,830,1000
603-BFE-DW,6001,Communication,Breana Nasser,2,1030,1230
603-BFE-DW,6001,Communication,Breana Nasser,3,1430,1630
603-BXE-DW,1,Applied Themes in English,Shawna Sande,3,1200,1400
603-BXE-DW,1,Applied Themes in English,Shawna Sande,5,1200,1400
603-BXE-DW,2,Applied Themes in English,Nia Letarte,1,1400,1600
603-BXE-DW,2,Applied Themes in English,Nia Letarte,4,1000,1200
603-BXE-DW,3,Applied Themes in English,Eloy Vice,1,1600,1800
603-BXE-DW,3,Applied Themes in English,Eloy Vice,3,1600,1800
603-BXE-DW,4,Applied Themes in English,Laila Lacaze,2,1200,1400
603-BXE-DW,4,Applied Themes in English,Laila Lacaze,4,1200,1400
603-BXE-DW,5,Applied Themes in English,Sommer Rood,2,1600,1800
603-BXE-DW,5,Applied Themes in English,Sommer Rood,4,1600,1800
603-BXE-DW,6,Applied Themes in English,Davis Cratty,1,1200,1400
603-BXE-DW,6,Applied Themes in English,Davis Cratty,4,800,1000
603-BXE-DW,7,Applied Themes in English,Derrick Sluss,1,800,1000
603-BXE-DW,7,Applied Themes in English,Derrick Sluss,3,800,1000
603-BXE-DW,8,Applied Themes in English,Jospeh Gartner,2,1000,1200
603-BXE-DW,8,Applied Themes in English,Jospeh Gartner,5,1000,1200
603-BXE-DW,9,Applied Themes in English,Jospeh Gartner,2,800,1000
603-BXE-DW,9,Applied Themes in English,Jospeh Gartner,5,800,1000
603-BXE-DW,10,Applied Themes in English,Gabriele Robards,2,800,1000
603-BXE-DW,10,Applied Themes in English,Gabriele Robards,5,800,1000
603-BXE-DW,11,Applied Themes in English,Gabriele Robards,3,1200,1400
603-BXE-DW,11,Applied Themes in English,Gabriele Robards,5,1200,1400
603-BXE-DW,12,Applied Themes in English,Karyn Morrissette,2,1400,1600
603-BXE-DW,12,Applied Themes in English,Karyn Morrissette,4,1400,1600
603-BXE-DW,13,Applied Themes in English,Karyn Morrissette,3,1200,1400
603-BXE-DW,13,Applied Themes in English,Karyn Morrissette,5,1200,1400
603-BXE-DW,14,Applied Themes in English,Yaeko Pipkins,1,1000,1200
603-BXE-DW,14,Applied Themes in English,Yaeko Pipkins,3,1000,1200
603-BXE-DW,15,Applied Themes in English,Lieselotte Mackay,1,1000,1200
603-BXE-DW,15,Applied Themes in English,Lieselotte Mackay,3,1000,1200
603-BXE-DW,16,Applied Themes in English,Hailey Higgenbotham,3,1200,1400
603-BXE-DW,16,Applied Themes in English,Hailey Higgenbotham,5,1200,1400
603-BXE-DW,17,Applied Themes in English,Shawna Sande,2,1400,1600
603-BXE-DW,17,Applied Themes in English,Shawna Sande,4,1400,1600
603-BXE-DW,18,Applied Themes in English,Hailey Higgenbotham,1,1600,1800
603-BXE-DW,18,Applied Themes in English,Hailey Higgenbotham,3,1600,1800
603-BXE-DW,19,Applied Themes in English,Harry Bise,2,1000,1200
603-BXE-DW,19,Applied Themes in English,Harry Bise,5,1000,1200
603-BXE-DW,20,Applied Themes in English,Harry Bise,2,1200,1400
603-BXE-DW,20,Applied Themes in English,Harry Bise,4,1200,1400
603-BXE-DW,21,Applied Themes in English,Sharan Gose,1,1400,1600
603-BXE-DW,21,Applied Themes in English,Sharan Gose,4,1000,1200
603-BXE-DW,22,Applied Themes in English,Maryam Wenz,1,1200,1400
603-BXE-DW,22,Applied Themes in English,Maryam Wenz,4,800,1000
603-BXE-DW,23,Applied Themes in English,Cody Patterson,1,800,1000
603-BXE-DW,23,Applied Themes in English,Cody Patterson,3,800,1000
603-BXE-DW,24,Applied Themes in English,Sharan Gose,2,1200,1400
603-BXE-DW,24,Applied Themes in English,Sharan Gose,4,1200,1400
603-BXE-DW,25,Applied Themes in English,Darby Stogsdill,1,1200,1400
603-BXE-DW,25,Applied Themes in English,Darby Stogsdill,4,800,1000
603-BXE-DW,26,Applied Themes in English,Darby Stogsdill,2,800,1000
603-BXE-DW,26,Applied Themes in English,Darby Stogsdill,5,800,1000
603-BXE-DW,27,Applied Themes in English,Danny Wang,1,1600,1800
603-BXE-DW,27,Applied Themes in English,Danny Wang,3,1600,1800
603-BXE-DW,28,Applied Themes in English,Danny Wang,2,1400,1600
603-BXE-DW,28,Applied Themes in English,Danny Wang,4,1400,1600
603-BXE-DW,29,Applied Themes in English,Talisha Kiernan,2,1600,1800
603-BXE-DW,29,Applied Themes in English,Talisha Kiernan,4,1600,1800
603-BXE-DW,30,Applied Themes in English,Joannie Inman,2,800,1000
603-BXE-DW,30,Applied Themes in English,Joannie Inman,5,800,1000
603-BXE-DW,31,Applied Themes in English,Santiago Szymanski,2,1000,1200
603-BXE-DW,31,Applied Themes in English,Santiago Szymanski,5,1000,1200
603-BXE-DW,32,Applied Themes in English,Carola Freire,2,1000,1200
603-BXE-DW,32,Applied Themes in English,Carola Freire,5,1000,1200
603-BXE-DW,33,Applied Themes in English,Carola Freire,1,1000,1200
603-BXE-DW,33,Applied Themes in English,Carola Freire,3,1000,1200
603-BXE-DW,34,Applied Themes in English,Alycia Bieker,1,1200,1400
603-BXE-DW,34,Applied Themes in English,Alycia Bieker,4,800,1000
603-BXE-DW,35,Applied Themes in English,Marica Bencomo,1,1400,1600
603-BXE-DW,35,Applied Themes in English,Marica Bencomo,4,1000,1200
603-BXE-DW,36,Applied Themes in English,Marica Bencomo,2,800,1000
603-BXE-DW,36,Applied Themes in English,Marica Bencomo,5,800,1000
603-BXE-DW,37,Applied Themes in English,Virgina Welliver,2,1600,1800
603-BXE-DW,37,Applied Themes in English,Virgina Welliver,4,1600,1800
603-BXE-DW,38,Applied Themes in English,Eloy Vice,1,1000,1200
603-BXE-DW,38,Applied Themes in English,Eloy Vice,3,1000,1200
603-BXE-DW,39,Applied Themes in English,Talisha Kiernan,1,1000,1200
603-BXE-DW,39,Applied Themes in English,Talisha Kiernan,3,1000,1200
603-BXE-DW,40,Applied Themes in English,Emmy Klima,1,800,1000
603-BXE-DW,40,Applied Themes in English,Emmy Klima,3,800,1000
603-BXE-DW,41,Applied Themes in English,Emmy Klima,3,1200,1400
603-BXE-DW,41,Applied Themes in English,Emmy Klima,5,1200,1400
603-BXE-DW,42,Applied Themes in English,Hope Finke,1,1400,1600
603-BXE-DW,42,Applied Themes in English,Hope Finke,4,1000,1200
603-BXE-DW,43,Applied Themes in English,Hope Finke,1,800,1000
603-BXE-DW,43,Applied Themes in English,Hope Finke,3,800,1000
603-BXE-DW,44,Applied Themes in English,Ellie Gillon,2,1200,1400
603-BXE-DW,44,Applied Themes in English,Ellie Gillon,4,1200,1400
603-BXE-DW,45,Applied Themes in English,Ellie Gillon,2,1400,1600
603-BXE-DW,45,Applied Themes in English,Ellie Gillon,4,1400,1600
603-BXE-DW,46,Applied Themes in English,Sanjuanita Rademacher,1,1600,1800
603-BXE-DW,46,Applied Themes in English,Sanjuanita Rademacher,3,1600,1800
603-BXE-DW,3001,Applied Themes in English,Emmanuel Euell,4,1800,2200
603-BXE-DW,3002,Applied Themes in English,Anabel Farley,1,1800,2200
603-BXE-DW,3003,Applied Themes in English,Abe Hopp,1,1800,2200
603-BXE-DW,14001,Applied Themes in English,Catheryn Burts,4,1800,2200
607-111-DW,1,Spanish 1,Jacqulyn Jenney,1,830,1000
607-111-DW,1,Spanish 1,Jacqulyn Jenney,3,830,1000
607-111-DW,2,Spanish 1,Dorcas Heintz,2,1000,1130
607-111-DW,2,Spanish 1,Dorcas Heintz,5,1000,1130
607-111-DW,3,Spanish 1,Dorcas Heintz,1,1000,1130
607-111-DW,3,Spanish 1,Dorcas Heintz,3,1000,1130
607-111-DW,4,Spanish 1,Ronny Permenter,1,1300,1430
607-111-DW,4,Spanish 1,Ronny Permenter,4,1000,1130
607-111-DW,5,Spanish 1,Santana Stouffer,2,830,1000
607-111-DW,5,Spanish 1,Santana Stouffer,5,830,1000
607-111-DW,6,Spanish 1,Willian Rose,2,1430,1600
607-111-DW,6,Spanish 1,Willian Rose,4,1430,1600
607-211-DW,1,Spanish 2,Willian Rose,1,1600,1730
607-211-DW,1,Spanish 2,Willian Rose,3,1600,1730
607-211-DW,2,Spanish 2,Willian Rose,3,1130,1300
607-211-DW,2,Spanish 2,Willian Rose,5,1130,1300
607-311-DW,1,Spanish 3,Santana Stouffer,2,1430,1600
607-311-DW,1,Spanish 3,Santana Stouffer,4,1430,1600
607-411-DW,1,Spanish 4,Ronny Permenter,2,1300,1430
607-411-DW,1,Spanish 4,Ronny Permenter,4,1300,1430
607-511-DW,1,Spanish 5,Dorcas Heintz,2,1300,1430
607-511-DW,1,Spanish 5,Dorcas Heintz,4,1300,1430
607-BWL-03,1,Modern languages: spanish I,Jacqulyn Jenney,1,830,1000
607-BWL-03,1,Modern languages: spanish I,Jacqulyn Jenney,3,830,1000
607-BWL-03,2,Modern languages: spanish I,Dorcas Heintz,2,1000,1130
607-BWL-03,2,Modern languages: spanish I,Dorcas Heintz,5,1000,1130
607-BWL-03,3,Modern languages: spanish I,Dorcas Heintz,1,1000,1130
607-BWL-03,3,Modern languages: spanish I,Dorcas Heintz,3,1000,1130
607-BWL-03,4,Modern languages: spanish I,Ronny Permenter,1,1300,1430
607-BWL-03,4,Modern languages: spanish I,Ronny Permenter,4,1000,1130
607-BWL-03,5,Modern languages: spanish I,Santana Stouffer,2,830,1000
607-BWL-03,5,Modern languages: spanish I,Santana Stouffer,5,830,1000
607-BWL-03,6,Modern languages: spanish I,Willian Rose,2,1430,1600
607-BWL-03,6,Modern languages: spanish I,Willian Rose,4,1430,1600
607-BWL-03,7,Modern languages: spanish I,Willian Rose,1,1300,1430
607-BWL-03,7,Modern languages: spanish I,Willian Rose,4,1000,1130
607-BWL-03,8,Modern languages: spanish I,Dorcas Heintz,1,1130,1300
607-BWL-03,8,Modern languages: spanish I,Dorcas Heintz,4,830,1000
607-BWL-03,9,Modern languages: spanish I,Santana Stouffer,2,1300,1430
607-BWL-03,9,Modern languages: spanish I,Santana Stouffer,4,1300,1430
607-BWL-03,10,Modern languages: spanish I,Willian Rose,2,1600,1730
607-BWL-03,10,Modern languages: spanish I,Willian Rose,4,1600,1730
607-BWL-03,11,Modern languages: spanish I,Santana Stouffer,2,1000,1130
607-BWL-03,11,Modern languages: spanish I,Santana Stouffer,5,1000,1130
607-BXL-03,1,Modern languages: spanish II,Willian Rose,1,1600,1730
607-BXL-03,1,Modern languages: spanish II,Willian Rose,3,1600,1730
